City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
243,Taltal,-25.4,-70.4833,64.18,72,0,5.77,CL,2021-06-06 16:31:39,clear sky
244,Taoudenni,22.6783,-3.9836,116.15,5,46,8.32,ML,2021-06-06 16:31:40,scattered clouds
245,Tecoanapa,16.5167,-98.75,86.72,66,100,5.99,MX,2021-06-06 16:31:42,overcast clouds
246,Victoria,22.2855,114.1577,82.45,84,15,5.99,HK,2021-06-06 16:27:46,few clouds
247,Cururupu,-1.8283,-44.8683,85.98,62,33,4.99,BR,2021-06-06 16:31:44,scattered clouds
248,Oranjemund,-28.55,16.4333,66.54,37,0,1.97,NA,2021-06-06 16:31:45,clear sky
249,Puri,19.8,85.85,89.38,83,81,19.98,IN,2021-06-06 16:31:47,broken clouds
250,Butaritari,3.0707,172.7902,81.88,74,8,7.72,KI,2021-06-06 16:31:48,clear sky
251,Murray Bridge,-35.1167,139.2667,62.13,57,100,14.47,AU,2021-06-06 16:30:14,overcast clouds
252,Fez,34.0372,-4.9998,93.45,18,20,14.72,MA,2021-06-06 16:31:50,few clouds
253,Bayanday,53.0661,105.5139,45.86,77,100,7.02,RU,2021-06-06 16:31:52,overcast clouds
254,Zlobin,45.2924,14.6541,65.5,68,20,1.01,HR,2021-06-06 16:31:53,few clouds
255,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,84.0,84,40,4.79,BR,2021-06-06 16:31:54,scattered clouds
256,Taree,-31.9,152.4667,47.34,81,40,8.05,AU,2021-06-06 16:31:17,scattered clouds
257,Quanzhou,24.9139,118.5858,71.55,69,99,6.46,CN,2021-06-06 16:31:57,overcast clouds
258,Nuevitas,21.5453,-77.2644,89.04,73,56,15.73,CU,2021-06-06 16:31:58,broken clouds
259,San Jeronimo,-11.9472,-75.2829,61.95,42,36,3.02,PE,2021-06-06 16:31:59,scattered clouds
260,Uruzgan,32.8333,66.0,81.16,9,0,3.96,AF,2021-06-06 16:32:01,clear sky
261,Ahipara,-35.1667,173.1667,60.84,90,100,14.36,NZ,2021-06-06 16:32:02,light rain
262,Namibe,-15.1961,12.1522,78.22,51,34,6.46,AO,2021-06-06 16:27:32,scattered clouds
263,Tiksi,71.6872,128.8694,42.17,69,88,7.38,RU,2021-06-06 16:32:05,overcast clouds
264,Vila Do Maio,15.1333,-23.2167,83.19,84,36,18.66,CV,2021-06-06 16:32:07,scattered clouds
265,Yulara,-25.2406,130.9889,49.84,53,0,4.61,AU,2021-06-06 16:32:08,clear sky
266,Burnie,-41.0667,145.9167,56.05,88,100,17.63,AU,2021-06-06 16:32:02,moderate rain
267,Bengkulu,-3.8004,102.2655,74.68,89,11,4.47,ID,2021-06-06 16:32:11,few clouds
268,Ponta Do Sol,32.6667,-17.1,73.71,69,0,2.73,PT,2021-06-06 16:32:12,clear sky
269,Bela Vista,-22.1089,-56.5211,94.08,23,93,7.76,BR,2021-06-06 16:32:13,overcast clouds
270,Vokhma,58.9303,46.7586,64.26,62,9,4.21,RU,2021-06-06 16:32:14,clear sky
271,Rach Gia,10.0167,105.0833,78.75,77,95,13.09,VN,2021-06-06 16:32:16,overcast clouds
272,Champerico,14.3,-91.9167,92.35,68,92,2.3,GT,2021-06-06 16:32:17,overcast clouds
273,Huilong,31.8111,121.655,75.04,68,0,12.75,CN,2021-06-06 16:32:18,light rain
274,Raymond,43.9015,-70.4703,91.69,46,11,4.61,US,2021-06-06 16:32:20,few clouds
275,Hay River,60.8156,-115.7999,40.98,75,75,14.97,CA,2021-06-06 16:32:21,broken clouds
276,Laurinburg,34.7741,-79.4628,90.01,69,20,1.01,US,2021-06-06 16:32:22,few clouds
277,Freeport,40.6576,-73.5832,95.31,50,1,3.0,US,2021-06-06 16:31:36,clear sky
278,Fare,-16.7,-151.0167,80.46,73,3,11.48,PF,2021-06-06 16:32:25,clear sky
279,Kaeo,-35.1,173.7833,59.32,96,100,20.13,NZ,2021-06-06 16:32:26,overcast clouds
280,Cayenne,4.9333,-52.3333,86.04,77,75,4.0,GF,2021-06-06 16:32:27,broken clouds
281,San Vicente,-26.6167,-54.1333,60.89,99,100,3.15,AR,2021-06-06 16:32:29,light rain
282,Arraial Do Cabo,-22.9661,-42.0278,84.16,58,0,10.36,BR,2021-06-06 16:31:51,clear sky
283,Richards Bay,-28.783,32.0377,61.09,73,0,8.48,ZA,2021-06-06 16:32:31,clear sky
284,Olden,61.8364,6.8064,67.26,68,34,5.99,NO,2021-06-06 16:32:33,scattered clouds
285,Orichi,58.4036,49.0572,63.0,68,10,5.95,RU,2021-06-06 16:32:34,clear sky
286,Klaksvik,62.2266,-6.589,49.12,95,100,19.64,FO,2021-06-06 16:32:35,overcast clouds
287,Adrar,20.5022,-10.0711,109.44,7,2,18.97,MR,2021-06-06 16:32:37,clear sky
288,Barcelona,41.3888,2.159,80.19,58,20,5.01,ES,2021-06-06 16:28:50,few clouds
289,Courtenay,49.6866,-124.9936,54.01,61,90,8.05,CA,2021-06-06 16:32:40,overcast clouds
290,Balakhta,55.38,91.6,48.16,95,56,8.48,RU,2021-06-06 16:32:41,broken clouds
291,Guca,43.7767,20.2253,65.84,91,100,3.22,RS,2021-06-06 16:32:43,overcast clouds
292,Souillac,-20.5167,57.5167,73.78,88,20,9.15,MU,2021-06-06 16:32:44,few clouds
293,Doka,13.5167,35.7667,90.43,31,86,7.9,SD,2021-06-06 16:32:45,overcast clouds
294,Mabaruma,8.2,-59.7833,85.23,66,55,7.31,GY,2021-06-06 16:32:47,broken clouds
295,Broken Hill,-31.95,141.4333,53.31,62,24,11.5,AU,2021-06-06 16:32:04,few clouds
296,Asosa,10.0667,34.5333,64.6,88,55,1.52,ET,2021-06-06 16:32:49,light rain
297,Ribeira Grande,38.5167,-28.7,70.2,83,40,14.97,PT,2021-06-06 16:32:51,scattered clouds
298,Iraucuba,-3.7461,-39.7833,90.81,42,40,7.54,BR,2021-06-06 16:32:52,scattered clouds
299,Llanes,43.4198,-4.7549,70.86,79,55,6.71,ES,2021-06-06 16:32:53,broken clouds
300,Dalaba,10.7,-12.25,73.62,73,53,6.85,GN,2021-06-06 16:32:55,moderate rain
301,Ucluelet,48.9329,-125.5528,54.09,90,100,1.01,CA,2021-06-06 16:32:56,overcast clouds
302,Pacific Grove,36.6177,-121.9166,64.26,82,90,7.0,US,2021-06-06 16:32:52,overcast clouds
303,Mastic Beach,40.7668,-72.8521,92.39,55,1,9.22,US,2021-06-06 16:32:58,clear sky
304,Lorengau,-2.0226,147.2712,79.61,83,99,10.87,PG,2021-06-06 16:33:00,overcast clouds
305,Lethem,3.3803,-59.7968,87.39,62,45,5.91,GY,2021-06-06 16:33:01,scattered clouds
306,Zaysan,47.4667,84.8667,51.82,46,0,5.12,KZ,2021-06-06 16:33:02,clear sky
307,Meiganga,6.5167,14.3,70.18,89,96,4.32,CM,2021-06-06 16:33:04,light rain
308,Inhambane,-23.865,35.3833,66.18,77,20,0.0,MZ,2021-06-06 16:33:05,few clouds
309,Beckley,37.7782,-81.1882,81.7,64,1,1.99,US,2021-06-06 16:30:08,clear sky
310,Geraldton,-28.7667,114.6,54.12,93,80,11.01,AU,2021-06-06 16:31:07,broken clouds
311,Umm Kaddadah,13.6017,26.6876,97.38,11,21,10.36,SD,2021-06-06 16:33:09,few clouds
312,Robstown,27.7903,-97.6689,88.14,71,1,13.8,US,2021-06-06 16:33:10,clear sky
313,Anadyr,64.75,177.4833,43.3,65,20,5.99,RU,2021-06-06 16:33:11,few clouds
314,Ostersund,63.1792,14.6357,59.45,88,0,8.05,SE,2021-06-06 16:33:13,clear sky
315,Pevek,69.7008,170.3133,46.71,75,27,12.46,RU,2021-06-06 16:33:15,scattered clouds
316,Hailey,43.5196,-114.3153,58.89,35,1,10.36,US,2021-06-06 16:33:16,clear sky
317,Gat,31.61,34.7642,77.81,51,0,8.72,IL,2021-06-06 16:32:04,clear sky
318,Newport,51.5877,-2.9984,71.64,67,22,6.35,GB,2021-06-06 16:32:36,few clouds
319,Tual,-5.6667,132.75,81.21,78,97,14.67,ID,2021-06-06 16:33:20,overcast clouds
320,Beoumi,7.6736,-5.5764,92.77,42,84,7.78,CI,2021-06-06 16:33:21,broken clouds
321,Cidreira,-30.1811,-50.2056,63.48,82,100,8.39,BR,2021-06-06 16:33:23,overcast clouds
322,Shingu,33.7333,135.9833,68.38,83,100,2.37,JP,2021-06-06 16:33:24,light rain
323,Sur,22.5667,59.5289,85.71,75,0,14.23,OM,2021-06-06 16:33:25,clear sky
324,Muravlenko,63.7898,74.523,42.44,54,21,10.58,RU,2021-06-06 16:33:28,few clouds
325,Walvis Bay,-22.9575,14.5053,86.95,16,1,5.44,NA,2021-06-06 16:33:29,clear sky
326,Vardo,70.3705,31.1107,46.6,61,40,13.8,NO,2021-06-06 16:33:30,scattered clouds
327,Gladstone,-23.85,151.25,53.53,66,12,5.75,AU,2021-06-06 16:33:32,few clouds
328,Diamantino,-14.4086,-56.4461,92.07,31,100,6.35,BR,2021-06-06 16:31:36,overcast clouds
329,Sinnamary,5.3833,-52.95,76.64,90,86,9.75,GF,2021-06-06 16:33:34,overcast clouds
330,Cap Malheureux,-19.9842,57.6142,73.89,83,49,1.99,MU,2021-06-06 16:33:35,scattered clouds
331,Bathsheba,13.2167,-59.5167,88.41,51,20,19.24,BB,2021-06-06 16:33:37,few clouds
332,Dunedin,-45.8742,170.5036,45.81,85,0,2.98,NZ,2021-06-06 16:33:38,clear sky
333,Namatanai,-3.6667,152.4333,78.98,84,100,5.28,PG,2021-06-06 16:33:39,light rain
334,Manado,1.487,124.8455,77.77,94,40,2.59,ID,2021-06-06 16:33:40,scattered clouds
335,Torbay,47.6666,-52.7314,56.28,96,90,12.66,CA,2021-06-06 16:33:42,moderate rain
336,Rawson,-43.3002,-65.1023,53.67,42,74,21.9,AR,2021-06-06 16:33:43,broken clouds
337,Tasiilaq,65.6145,-37.6368,44.76,92,91,4.25,GL,2021-06-06 16:33:45,overcast clouds
338,Coahuayana,18.7333,-103.6833,90.88,42,98,6.58,MX,2021-06-06 16:33:46,overcast clouds
339,Sistranda,63.7256,8.834,57.16,89,89,4.36,NO,2021-06-06 16:33:47,moderate rain
340,Santa Maria,-29.6842,-53.8069,58.3,94,90,8.59,BR,2021-06-06 16:33:49,heavy intensity rain
341,Cotonou,6.3654,2.4183,85.98,70,20,13.8,BJ,2021-06-06 16:29:34,few clouds
342,Heinola,61.2056,26.0381,75.29,59,47,2.91,FI,2021-06-06 16:33:51,scattered clouds
343,Kingman,35.1894,-114.053,86.52,10,1,11.99,US,2021-06-06 16:33:52,clear sky
344,Carupano,10.6678,-63.2585,81.95,73,100,5.17,VE,2021-06-06 16:33:54,overcast clouds
345,Jiamusi,46.8333,130.35,54.14,84,31,4.14,CN,2021-06-06 16:33:55,scattered clouds
346,Omsukchan,62.5333,155.8,39.22,93,100,8.16,RU,2021-06-06 16:33:58,overcast clouds
347,Vestmannaeyjar,63.4427,-20.2734,49.19,93,75,11.5,IS,2021-06-06 16:33:59,mist
348,Basar,27.9833,94.6667,69.28,98,96,0.83,IN,2021-06-06 16:34:00,overcast clouds
349,Lokosovo,61.1333,74.8167,49.57,68,70,4.76,RU,2021-06-06 16:34:03,broken clouds
350,Evora,38.5667,-7.9,85.14,19,0,9.62,PT,2021-06-06 16:34:04,clear sky
351,Soyo,-6.1349,12.3689,82.45,81,61,10.22,AO,2021-06-06 16:34:05,broken clouds
352,Payakumbuh,-0.2202,100.6308,67.62,83,59,3.76,ID,2021-06-06 16:34:07,broken clouds
353,Lasa,46.6166,10.7002,69.71,85,99,4.29,IT,2021-06-06 16:34:08,overcast clouds
354,Serenje,-13.2325,30.2352,59.85,55,94,7.34,ZM,2021-06-06 16:34:09,overcast clouds
355,Guapiacu,-20.795,-49.2203,84.49,32,40,6.2,BR,2021-06-06 16:34:11,scattered clouds
356,Mercedes,-34.6515,-59.4307,58.86,43,75,9.51,AR,2021-06-06 16:34:12,broken clouds
357,Joinville,-26.3044,-48.8456,81.1,65,20,4.54,BR,2021-06-06 16:34:13,few clouds
358,Avera,33.194,-82.5271,87.46,43,87,4.68,US,2021-06-06 16:34:15,overcast clouds
359,Presque Isle,46.6811,-68.0159,73.29,59,75,3.44,US,2021-06-06 16:34:16,broken clouds
360,Borogontsy,62.6683,131.1683,53.08,48,100,3.06,RU,2021-06-06 16:34:17,overcast clouds
361,Pahrump,36.2083,-115.9839,95.68,15,0,1.01,US,2021-06-06 16:34:19,clear sky
362,Jieshou,33.2634,115.3611,77.95,52,88,9.98,CN,2021-06-06 16:34:20,light rain
363,Hami,42.8,93.45,70.48,13,22,15.55,CN,2021-06-06 16:34:21,few clouds
364,Waipawa,-41.4122,175.5153,52.45,88,100,0.69,NZ,2021-06-06 16:34:23,light rain
365,Binzhou,37.3667,118.0167,79.05,39,98,13.22,CN,2021-06-06 16:34:25,light rain
366,Oranjestad,12.524,-70.027,85.95,70,40,21.85,AW,2021-06-06 16:34:27,scattered clouds
367,Francistown,-21.17,27.5079,56.53,47,4,14.36,BW,2021-06-06 16:34:28,clear sky
368,Novo Aripuana,-5.1206,-60.3797,92.62,44,31,4.23,BR,2021-06-06 16:34:29,scattered clouds
369,Pringsewu,-5.3582,104.9744,74.57,94,68,5.06,ID,2021-06-06 16:34:31,broken clouds
370,Santa Barbara,34.7333,-120.0343,54.3,82,90,5.7,US,2021-06-06 16:32:15,overcast clouds
371,Omboue,-1.5746,9.2618,78.55,87,100,6.76,GA,2021-06-06 16:34:33,overcast clouds
372,Fort Nelson,58.8053,-122.7002,49.59,93,90,6.91,CA,2021-06-06 16:30:14,light rain
373,Cervo,43.6702,-7.4101,71.19,71,83,10.04,ES,2021-06-06 16:34:35,broken clouds
374,Olot,42.181,2.4901,75.27,56,75,3.85,ES,2021-06-06 16:34:37,broken clouds
375,Scarborough,54.2797,-0.4044,67.82,76,67,1.99,GB,2021-06-06 16:34:38,broken clouds
376,Pitimbu,-7.4706,-34.8086,81.19,74,35,14.12,BR,2021-06-06 16:34:39,scattered clouds
377,Preobrazheniye,42.9019,133.9064,54.16,79,0,7.58,RU,2021-06-06 16:34:42,clear sky
378,Killybegs,54.6333,-8.45,57.45,64,98,4.52,IE,2021-06-06 16:34:43,overcast clouds
379,Chippenham,51.46,-2.1247,71.71,75,81,5.01,GB,2021-06-06 16:34:44,broken clouds
380,Stara Vyzhivka,51.4376,24.44,65.53,78,53,3.65,UA,2021-06-06 16:34:46,broken clouds
381,Saryagash,41.4511,69.1701,91.36,47,72,22.79,KZ,2021-06-06 16:34:47,broken clouds
382,Lompoc,34.6391,-120.4579,61.09,83,90,5.97,US,2021-06-06 16:32:17,mist
383,Jalu,29.0331,21.5482,87.71,17,0,10.33,LY,2021-06-06 16:34:50,clear sky
384,Laguna,38.421,-121.4238,84.04,57,1,1.99,US,2021-06-06 16:34:51,clear sky
385,Bethel,41.3712,-73.414,92.16,48,1,1.01,US,2021-06-06 16:34:52,clear sky
386,Sanchor,24.7553,71.7722,88.25,47,0,12.5,IN,2021-06-06 16:34:54,clear sky
387,Biak,-0.9131,122.8766,75.61,73,94,5.21,ID,2021-06-06 16:34:55,overcast clouds
388,Hendek,40.7994,30.7481,73.72,70,0,4.41,TR,2021-06-06 16:34:56,clear sky
389,Mareeba,-17.0,145.4333,65.12,93,64,2.35,AU,2021-06-06 16:34:58,broken clouds
390,Abu Samrah,35.3029,37.1841,76.12,28,0,11.72,SY,2021-06-06 16:34:59,clear sky
391,Amapa,1.0,-52.0,87.58,53,61,3.76,BR,2021-06-06 16:34:10,broken clouds
392,Mehamn,71.0357,27.8492,42.98,65,20,8.05,NO,2021-06-06 16:35:01,few clouds
393,Santa Cruz Do Rio Pardo,-22.8989,-49.6325,85.06,29,62,4.5,BR,2021-06-06 16:35:03,broken clouds
394,Dafeng,23.4517,108.5881,76.39,69,6,0.56,CN,2021-06-06 16:35:04,clear sky
395,Merauke,-8.4667,140.3333,76.17,90,100,15.1,ID,2021-06-06 16:35:05,overcast clouds
396,Camacha,33.0833,-16.3333,67.42,60,40,19.57,PT,2021-06-06 16:35:07,scattered clouds
397,Qaqortoq,60.7167,-46.0333,55.9,78,100,6.26,GL,2021-06-06 16:35:08,overcast clouds
398,Ranong,9.9658,98.6348,80.13,86,100,9.37,TH,2021-06-06 16:35:09,light rain
399,Camabatela,-8.1881,15.375,68.18,42,95,1.59,AO,2021-06-06 16:35:11,overcast clouds
400,Galle,6.0367,80.217,81.09,84,100,12.01,LK,2021-06-06 16:35:12,overcast clouds
401,Morehead,37.2711,-87.1764,82.83,81,75,1.01,US,2021-06-06 16:35:13,broken clouds
402,Meulaboh,4.1363,96.1285,76.21,87,100,4.43,ID,2021-06-06 16:34:36,light rain
403,Puerto Escondido,15.85,-97.0667,88.63,62,20,0.0,MX,2021-06-06 16:35:16,few clouds
404,Cabo San Lucas,22.8909,-109.9124,97.81,23,1,4.61,MX,2021-06-06 16:31:57,clear sky
405,Tuatapere,-46.1333,167.6833,41.56,87,49,3.69,NZ,2021-06-06 16:35:18,scattered clouds
406,Rocha,-34.4833,-54.3333,57.02,64,2,8.43,UY,2021-06-06 16:32:27,clear sky
407,Ejura,7.3856,-1.3562,90.93,46,92,8.19,GH,2021-06-06 16:35:21,overcast clouds
408,Conceicao Do Araguaia,-8.2578,-49.2647,93.33,38,0,7.61,BR,2021-06-06 16:35:22,clear sky
409,Vila Velha,-20.3297,-40.2925,78.94,75,40,8.99,BR,2021-06-06 16:35:25,scattered clouds
410,Tono,39.3167,141.5333,57.42,92,93,3.67,JP,2021-06-06 16:35:26,overcast clouds
411,Tazovskiy,67.4667,78.7,32.97,86,75,10.18,RU,2021-06-06 16:35:27,broken clouds
412,Victor Harbor,-35.5667,138.6167,62.47,73,98,1.99,AU,2021-06-06 16:35:28,overcast clouds
413,Macouria,4.9167,-52.3667,85.95,77,75,4.0,GF,2021-06-06 16:35:30,broken clouds
414,Bogorodskoye,56.55,37.8833,62.44,82,97,5.5,RU,2021-06-06 16:31:26,moderate rain
415,Nanortalik,60.1432,-45.2371,45.84,67,100,11.79,GL,2021-06-06 16:35:34,overcast clouds
416,Saldanha,-33.0117,17.9442,69.85,48,25,11.16,ZA,2021-06-06 16:35:36,scattered clouds
417,Kaitangata,-46.2817,169.8464,43.88,85,73,2.17,NZ,2021-06-06 16:35:37,broken clouds
418,Oktyabrskiy,54.4815,53.471,58.55,66,15,2.57,RU,2021-06-06 16:35:38,few clouds
419,Mandal,25.45,74.5667,88.03,44,90,8.97,IN,2021-06-06 16:35:40,overcast clouds
420,Port Macquarie,-31.4333,152.9167,47.37,70,3,5.7,AU,2021-06-06 16:35:41,clear sky
421,Sabang,5.8933,95.3214,83.28,73,100,22.66,ID,2021-06-06 16:35:42,overcast clouds
422,Mattru,7.6244,-11.8332,82.26,85,91,4.88,SL,2021-06-06 16:35:44,light rain
423,Stodolishche,54.1859,32.6492,61.32,88,98,6.78,RU,2021-06-06 16:35:48,moderate rain
424,Klyuchi,52.2667,79.1667,63.5,43,2,1.45,RU,2021-06-06 16:35:51,clear sky
425,Vila,42.0304,-8.1588,73.74,47,79,5.21,PT,2021-06-06 16:35:52,broken clouds
426,Port Blair,11.6667,92.75,84.11,77,96,12.64,IN,2021-06-06 16:35:53,overcast clouds
427,Alice Town,25.7167,-79.3,80.71,79,92,16.84,BS,2021-06-06 16:35:55,overcast clouds
428,Nadym,65.5333,72.5167,40.71,55,60,6.73,RU,2021-06-06 16:31:58,broken clouds
429,Sitka,57.0531,-135.33,49.89,81,90,3.44,US,2021-06-06 16:35:57,overcast clouds
430,Touros,-5.1989,-35.4608,76.1,71,41,14.76,BR,2021-06-06 16:35:59,scattered clouds
431,Awjilah,29.1081,21.2869,87.71,16,0,11.25,LY,2021-06-06 16:36:00,clear sky
432,Chokwe,-24.5333,32.9833,63.9,61,19,5.79,MZ,2021-06-06 16:36:01,few clouds
433,Sawtell,-30.3833,153.1,45.19,99,0,2.3,AU,2021-06-06 16:36:03,clear sky
434,The Valley,18.217,-63.0578,83.82,75,99,20.0,AI,2021-06-06 16:36:04,overcast clouds
435,Mogadishu,2.0371,45.3438,79.38,84,97,21.79,SO,2021-06-06 16:36:06,overcast clouds
436,Chicama,-7.8447,-79.1469,66.74,66,76,9.73,PE,2021-06-06 16:36:08,broken clouds
437,Gayny,60.3071,54.3241,64.29,57,73,0.96,RU,2021-06-06 16:36:09,broken clouds
438,Codrington,-38.2667,141.9667,55.9,70,100,17.36,AU,2021-06-06 16:36:10,overcast clouds
439,Camopi,3.1655,-52.3158,88.65,52,33,3.89,GF,2021-06-06 16:36:12,scattered clouds
440,Bowen,-20.0167,148.2333,61.02,81,97,15.39,AU,2021-06-06 16:36:13,overcast clouds
441,Sumter,28.7086,-82.0831,92.98,60,89,10.09,US,2021-06-06 16:36:14,overcast clouds
442,Blonie,52.1985,20.6171,75.99,53,16,6.31,PL,2021-06-06 16:36:16,few clouds
443,Zeya,53.75,127.2667,55.15,67,81,2.77,RU,2021-06-06 16:36:17,broken clouds
444,Gejiu,23.306,103.1635,58.21,96,96,3.56,CN,2021-06-06 16:36:19,overcast clouds
445,Grindavik,63.8424,-22.4338,50.56,87,90,15.77,IS,2021-06-06 16:36:20,light rain
446,College,64.8569,-147.8028,58.08,64,40,4.61,US,2021-06-06 16:36:21,scattered clouds
447,Russkaya Polyana,49.417,31.9201,60.78,87,83,7.65,UA,2021-06-06 16:36:23,broken clouds
448,Kazanskoye,55.6448,69.235,58.62,61,0,7.18,RU,2021-06-06 16:36:24,clear sky
449,Ust-Tsilma,65.441,52.1498,49.35,39,14,9.95,RU,2021-06-06 16:36:25,few clouds
450,Mount Gambier,-37.8333,140.7667,55.31,76,40,12.66,AU,2021-06-06 16:36:27,scattered clouds
451,Goderich,43.7501,-81.7165,85.03,53,86,13.8,CA,2021-06-06 16:33:54,overcast clouds
452,Tarko-Sale,64.9225,77.785,43.0,72,76,1.01,RU,2021-06-06 16:32:12,broken clouds
453,Flinders,-34.5833,150.8552,54.05,82,7,1.01,AU,2021-06-06 16:36:30,clear sky
454,Kamenka,51.3223,42.7678,59.67,87,63,5.19,RU,2021-06-06 16:36:32,broken clouds
455,Matata,-37.8833,176.75,62.15,90,100,16.58,NZ,2021-06-06 16:36:33,moderate rain
456,Ngunguru,-35.6167,174.5,58.15,94,100,31.05,NZ,2021-06-06 16:36:34,light rain
457,Thunder Bay,48.4001,-89.3168,83.98,75,75,8.05,CA,2021-06-06 16:35:27,broken clouds
458,Pontal Do Parana,-25.6533,-48.5128,83.21,84,100,5.99,BR,2021-06-06 16:36:37,overcast clouds
459,San Quintin,30.4833,-115.95,75.43,66,98,5.3,MX,2021-06-06 16:36:38,overcast clouds
460,Businga,3.3333,20.8833,72.59,92,100,3.47,CD,2021-06-06 16:36:39,overcast clouds
461,Flin Flon,54.7682,-101.865,62.44,77,75,5.64,CA,2021-06-06 16:36:41,broken clouds
462,Veraval,20.9,70.3667,85.35,70,7,12.24,IN,2021-06-06 16:36:42,clear sky
463,Kushiro,42.975,144.3747,55.35,85,95,6.98,JP,2021-06-06 16:36:43,overcast clouds
464,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,43.65,98,100,2.86,RU,2021-06-06 16:33:17,overcast clouds
465,Henties Bay,-22.116,14.2845,72.55,38,0,8.34,NA,2021-06-06 16:36:47,clear sky
466,Berdigestyakh,62.0989,126.6992,52.34,51,100,6.15,RU,2021-06-06 16:36:48,overcast clouds
467,Fontaine,45.1984,5.6827,71.11,76,96,4.0,FR,2021-06-06 16:36:49,overcast clouds
468,Palauig,15.435,119.9045,81.55,83,100,6.98,PH,2021-06-06 16:36:51,overcast clouds
469,Mtwara,-10.2667,40.1833,76.33,73,20,11.5,TZ,2021-06-06 16:36:52,few clouds
470,Panguna,-6.3164,155.4848,67.15,96,15,2.15,PG,2021-06-06 16:36:53,light rain
471,Gravdal,68.1214,13.5031,67.89,34,0,8.05,NO,2021-06-06 16:36:55,clear sky
472,Samarinda,-0.5,117.15,73.74,99,98,0.98,ID,2021-06-06 16:36:56,overcast clouds
473,Hovd,48.0056,91.6419,49.24,36,10,6.73,MN,2021-06-06 16:36:57,clear sky
474,Dongtai,32.8523,120.3095,74.55,53,0,7.94,CN,2021-06-06 16:36:59,light rain
475,Carutapera,-1.195,-46.02,84.15,71,23,3.67,BR,2021-06-06 16:37:00,few clouds
476,Comodoro Rivadavia,-45.8667,-67.5,51.66,43,0,19.57,AR,2021-06-06 16:35:17,clear sky
477,Arlit,18.7369,7.3853,107.89,7,89,20.47,NE,2021-06-06 16:37:03,overcast clouds
478,Sorong,-0.8833,131.25,78.8,86,100,7.67,ID,2021-06-06 16:37:04,overcast clouds
479,Mponela,-13.5319,33.7401,59.77,65,100,9.71,MW,2021-06-06 16:37:05,overcast clouds
480,Karlovac,45.4872,15.5478,71.53,79,82,5.01,HR,2021-06-06 16:37:07,broken clouds
481,Chatra,24.2167,84.8667,84.18,43,7,5.3,IN,2021-06-06 16:37:09,clear sky
482,Komsomolskiy,40.4272,71.7189,90.32,23,56,11.5,UZ,2021-06-06 16:37:11,broken clouds
483,Gisborne,-38.6533,178.0042,57.58,80,100,10.6,NZ,2021-06-06 16:37:12,moderate rain
484,High Level,58.5169,-117.136,53.71,82,75,8.23,CA,2021-06-06 16:37:13,broken clouds
